municipio_ibge,uso_de_praticas_sustentaveis_,qual_o_nivel_de_degradacao_que_predomina_nas_pastagens_,total_respostas,regional,degradacao_ord,pratica_aceiros,pratica_adubação,pratica_adubação verde,pratica_apiário,pratica_calagem,pratica_consórcio,pratica_curva de nível,pratica_descarte correto de embalagens,pratica_floresta,pratica_ilp - integração lavoura pecuária,pratica_ilpf - integração lavoura pecuária,pratica_não usa,pratica_outros,pratica_plantio direto,pratica_reaproveitamento de residuos,pratica_recuperação de pastagens,pratica_rotação de cultura,n_praticas_linha
Figueirópolis,aceiros,pouco degradado,2,Gurupi,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Figueirópolis,adubação,nao possui degradacao,4,Gurupi,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Figueirópolis,adubação,pouco degradado,5,Gurupi,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Figueirópolis,calagem,pouco degradado,4,Gurupi,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Figueirópolis,plantio direto,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Figueirópolis,recuperação de pastagens,pouco degradado,3,Gurupi,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Figueirópolis,rotação de cultura,nao possui degradacao,1,Gurupi,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Filadélfia,aceiros,degradacao media,3,Araguína,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Filadélfia,aceiros,muito degradado,1,Araguína,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Filadélfia,aceiros,nao possui degradacao,4,Araguína,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Filadélfia,aceiros,pouco degradado,11,Araguína,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Filadélfia,adubação,degradacao media,1,Araguína,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Filadélfia,adubação,muito degradado,1,Araguína,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Filadélfia,adubação,pouco degradado,1,Araguína,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Filadélfia,consórcio,nao possui degradacao,1,Araguína,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Filadélfia,descarte correto de embalagens,nao possui degradacao,2,Araguína,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Filadélfia,descarte correto de embalagens,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Filadélfia,não usa,degradacao media,1,Araguína,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
Filadélfia,não usa,muito degradado,1,Araguína,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
Filadélfia,reaproveitamento de residuos,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Filadélfia,recuperação de pastagens,nao possui degradacao,3,Araguína,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Filadélfia,recuperação de pastagens,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Fortaleza do Tabocão,aceiros,pouco degradado,6,Miracema,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Fortaleza do Tabocão,adubação,pouco degradado,6,Miracema,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Fortaleza do Tabocão,adubação verde,pouco degradado,2,Miracema,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Fortaleza do Tabocão,calagem,pouco degradado,4,Miracema,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Fortaleza do Tabocão,descarte correto de embalagens,pouco degradado,3,Miracema,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Fortaleza do Tabocão,reaproveitamento de residuos,pouco degradado,5,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Fortaleza do Tabocão,recuperação de pastagens,pouco degradado,2,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Fátima,aceiros,degradacao media,1,Porto Nacional,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Fátima,aceiros,pouco degradado,1,Porto Nacional,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Fátima,adubação,degradacao media,3,Porto Nacional,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Fátima,adubação,pouco degradado,2,Porto Nacional,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Fátima,calagem,degradacao media,3,Porto Nacional,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Fátima,calagem,pouco degradado,3,Porto Nacional,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Fátima,recuperação de pastagens,degradacao media,1,Porto Nacional,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Goiatins,aceiros,pouco degradado,8,Araguína,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Goiatins,adubação,pouco degradado,1,Araguína,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Goiatins,calagem,pouco degradado,7,Araguína,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Goiatins,descarte correto de embalagens,pouco degradado,3,Araguína,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Goiatins,plantio direto,pouco degradado,1,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Goiatins,recuperação de pastagens,pouco degradado,4,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Goiatins,rotação de cultura,pouco degradado,2,Araguína,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Guaraí,aceiros,nao possui degradacao,9,Colinas,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Guaraí,aceiros,pouco degradado,8,Colinas,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Guaraí,adubação,nao possui degradacao,11,Colinas,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Guaraí,adubação,pouco degradado,8,Colinas,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Guaraí,adubação verde,nao possui degradacao,1,Colinas,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Guaraí,adubação verde,pouco degradado,3,Colinas,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Guaraí,calagem,nao possui degradacao,11,Colinas,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Guaraí,calagem,pouco degradado,8,Colinas,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Guaraí,consórcio,pouco degradado,2,Colinas,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Guaraí,curva de nível,nao possui degradacao,1,Colinas,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
Guaraí,curva de nível,pouco degradado,1,Colinas,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
Guaraí,não usa,nao possui degradacao,2,Colinas,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
Guaraí,recuperação de pastagens,pouco degradado,1,Colinas,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Gurupi,aceiros,degradacao media,1,Gurupi,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Gurupi,aceiros,nao possui degradacao,4,Gurupi,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Gurupi,aceiros,pouco degradado,10,Gurupi,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Gurupi,adubação,nao possui degradacao,1,Gurupi,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Gurupi,adubação,pouco degradado,3,Gurupi,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Gurupi,adubação verde,pouco degradado,1,Gurupi,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Gurupi,calagem,nao possui degradacao,2,Gurupi,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Gurupi,calagem,pouco degradado,8,Gurupi,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Gurupi,não usa,degradacao media,2,Gurupi,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
Gurupi,reaproveitamento de residuos,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Gurupi,rotação de cultura,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Ipueiras,aceiros,degradacao media,1,Porto Nacional,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Ipueiras,aceiros,nao possui degradacao,1,Porto Nacional,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Ipueiras,aceiros,pouco degradado,4,Porto Nacional,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Ipueiras,adubação,degradacao media,1,Porto Nacional,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Ipueiras,adubação,nao possui degradacao,1,Porto Nacional,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Ipueiras,adubação,pouco degradado,2,Porto Nacional,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Ipueiras,adubação verde,degradacao media,1,Porto Nacional,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Ipueiras,calagem,degradacao media,1,Porto Nacional,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Ipueiras,calagem,nao possui degradacao,1,Porto Nacional,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Ipueiras,calagem,pouco degradado,3,Porto Nacional,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Ipueiras,consórcio,degradacao media,1,Porto Nacional,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Ipueiras,descarte correto de embalagens,degradacao media,1,Porto Nacional,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Ipueiras,recuperação de pastagens,pouco degradado,1,Porto Nacional,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Ipueiras,rotação de cultura,degradacao media,1,Porto Nacional,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Itaguatins,aceiros,nao possui degradacao,1,Araguatins,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Itaguatins,aceiros,pouco degradado,2,Araguatins,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Itaguatins,adubação,nao possui degradacao,1,Araguatins,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Itaguatins,adubação,pouco degradado,1,Araguatins,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Itaguatins,calagem,pouco degradado,1,Araguatins,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Itaguatins,consórcio,pouco degradado,1,Araguatins,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Itaguatins,descarte correto de embalagens,nao possui degradacao,1,Araguatins,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Itaguatins,recuperação de pastagens,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Itaguatins,rotação de cultura,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Itaguatins,rotação de cultura,pouco degradado,1,Araguatins,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Itaporã do Tocantins,descarte correto de embalagens,nao possui degradacao,2,Colinas,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Itaporã do Tocantins,plantio direto,nao possui degradacao,1,Colinas,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Jaú do Tocantins,aceiros,degradacao media,3,Gurupi,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Jaú do Tocantins,aceiros,pouco degradado,2,Gurupi,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Jaú do Tocantins,adubação,degradacao media,1,Gurupi,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Jaú do Tocantins,adubação,pouco degradado,2,Gurupi,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Jaú do Tocantins,calagem,degradacao media,2,Gurupi,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Jaú do Tocantins,descarte correto de embalagens,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Lagoa da Confusão,aceiros,degradacao media,1,Paraiso,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Lagoa da Confusão,aceiros,nao possui degradacao,2,Paraiso,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Lagoa da Confusão,aceiros,pouco degradado,1,Paraiso,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Lagoa da Confusão,adubação,degradacao media,1,Paraiso,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Lagoa da Confusão,adubação,nao possui degradacao,1,Paraiso,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Lagoa da Confusão,adubação verde,nao possui degradacao,1,Paraiso,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Lagoa da Confusão,calagem,nao possui degradacao,1,Paraiso,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Lagoa da Confusão,consórcio,degradacao media,1,Paraiso,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Lagoa da Confusão,consórcio,pouco degradado,1,Paraiso,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Lagoa da Confusão,ilp - integração lavoura pecuária,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
Lagoa da Confusão,plantio direto,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Lagoa da Confusão,recuperação de pastagens,degradacao media,1,Paraiso,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Lagoa da Confusão,recuperação de pastagens,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Lagoa da Confusão,rotação de cultura,nao possui degradacao,2,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Lagoa da Confusão,rotação de cultura,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Lajeado,aceiros,nao possui degradacao,1,Porto Nacional,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Lajeado,adubação,nao possui degradacao,1,Porto Nacional,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Lajeado,adubação verde,nao possui degradacao,1,Porto Nacional,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Lajeado,calagem,nao possui degradacao,1,Porto Nacional,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Lajeado,recuperação de pastagens,nao possui degradacao,1,Porto Nacional,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Luzinópolis,aceiros,degradacao media,2,Araguatins,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Luzinópolis,aceiros,nao possui degradacao,2,Araguatins,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Luzinópolis,adubação,nao possui degradacao,2,Araguatins,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Luzinópolis,calagem,nao possui degradacao,2,Araguatins,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Luzinópolis,consórcio,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
Luzinópolis,descarte correto de embalagens,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Luzinópolis,não usa,nao possui degradacao,1,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
Luzinópolis,recuperação de pastagens,degradacao media,3,Araguatins,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Luzinópolis,recuperação de pastagens,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Luzinópolis,rotação de cultura,nao possui degradacao,2,Araguatins,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Marianópolis do Tocantins,aceiros,degradacao media,1,Paraiso,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Marianópolis do Tocantins,aceiros,nao possui degradacao,7,Paraiso,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Marianópolis do Tocantins,aceiros,pouco degradado,1,Paraiso,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Marianópolis do Tocantins,adubação,degradacao media,6,Paraiso,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Marianópolis do Tocantins,adubação,nao possui degradacao,5,Paraiso,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Marianópolis do Tocantins,adubação verde,degradacao media,1,Paraiso,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Marianópolis do Tocantins,calagem,degradacao media,1,Paraiso,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Marianópolis do Tocantins,calagem,nao possui degradacao,4,Paraiso,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Marianópolis do Tocantins,não usa,degradacao media,11,Paraiso,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
Marianópolis do Tocantins,não usa,muito degradado,2,Paraiso,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
Marianópolis do Tocantins,reaproveitamento de residuos,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Marianópolis do Tocantins,recuperação de pastagens,degradacao media,1,Paraiso,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Marianópolis do Tocantins,recuperação de pastagens,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Miracema do Tocantins,aceiros,degradacao media,2,Miracema,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Miracema do Tocantins,aceiros,nao possui degradacao,3,Miracema,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Miracema do Tocantins,aceiros,pouco degradado,5,Miracema,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Miracema do Tocantins,adubação,nao possui degradacao,2,Miracema,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Miracema do Tocantins,adubação,pouco degradado,4,Miracema,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Miracema do Tocantins,adubação verde,pouco degradado,1,Miracema,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Miracema do Tocantins,calagem,nao possui degradacao,1,Miracema,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Miracema do Tocantins,calagem,pouco degradado,3,Miracema,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Miracema do Tocantins,descarte correto de embalagens,degradacao media,1,Miracema,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Miracema do Tocantins,descarte correto de embalagens,pouco degradado,5,Miracema,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
Miracema do Tocantins,não usa,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
Miracema do Tocantins,plantio direto,degradacao media,1,Miracema,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Miracema do Tocantins,recuperação de pastagens,degradacao media,1,Miracema,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Miracema do Tocantins,recuperação de pastagens,nao possui degradacao,1,Miracema,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Miracema do Tocantins,recuperação de pastagens,pouco degradado,5,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Miracema do Tocantins,rotação de cultura,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Miranorte,aceiros,nao possui degradacao,37,Miracema,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Miranorte,aceiros,pouco degradado,4,Miracema,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Miranorte,adubação,nao possui degradacao,33,Miracema,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Miranorte,adubação,pouco degradado,5,Miracema,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Miranorte,adubação verde,nao possui degradacao,1,Miracema,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Miranorte,calagem,nao possui degradacao,17,Miracema,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Miranorte,calagem,pouco degradado,4,Miracema,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Miranorte,não usa,pouco degradado,1,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
Miranorte,plantio direto,nao possui degradacao,1,Miracema,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Miranorte,rotação de cultura,nao possui degradacao,3,Miracema,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Miranorte,rotação de cultura,pouco degradado,2,Miracema,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Monte Santo do Tocantins,aceiros,degradacao media,1,Paraiso,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Monte Santo do Tocantins,aceiros,nao possui degradacao,3,Paraiso,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Monte Santo do Tocantins,aceiros,pouco degradado,2,Paraiso,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Monte Santo do Tocantins,adubação,nao possui degradacao,1,Paraiso,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Monte Santo do Tocantins,adubação,pouco degradado,3,Paraiso,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Monte Santo do Tocantins,adubação verde,degradacao media,1,Paraiso,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Monte Santo do Tocantins,adubação verde,nao possui degradacao,3,Paraiso,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Monte Santo do Tocantins,calagem,nao possui degradacao,1,Paraiso,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Monte Santo do Tocantins,calagem,pouco degradado,2,Paraiso,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Monte Santo do Tocantins,plantio direto,degradacao media,1,Paraiso,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Monte Santo do Tocantins,plantio direto,nao possui degradacao,3,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
Monte Santo do Tocantins,reaproveitamento de residuos,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Monte Santo do Tocantins,reaproveitamento de residuos,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Monte Santo do Tocantins,recuperação de pastagens,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Monte Santo do Tocantins,rotação de cultura,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Monte Santo do Tocantins,rotação de cultura,pouco degradado,3,Paraiso,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
Monte do Carmo,aceiros,degradacao media,2,Porto Nacional,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Monte do Carmo,aceiros,pouco degradado,5,Porto Nacional,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Monte do Carmo,adubação,degradacao media,1,Porto Nacional,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Monte do Carmo,calagem,degradacao media,1,Porto Nacional,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Monte do Carmo,recuperação de pastagens,degradacao media,1,Porto Nacional,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
Muricilândia,aceiros,degradacao media,2,Araguína,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Muricilândia,aceiros,pouco degradado,4,Araguína,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Muricilândia,adubação,degradacao media,1,Araguína,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Muricilândia,adubação,pouco degradado,2,Araguína,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Muricilândia,calagem,degradacao media,1,Araguína,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Muricilândia,calagem,pouco degradado,2,Araguína,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,aceiros,degradacao media,4,Araguína,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,aceiros,nao possui degradacao,5,Araguína,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,aceiros,pouco degradado,4,Araguína,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,adubação,degradacao media,3,Araguína,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
Nova Olinda,adubação,nao possui degradacao,3,Araguína,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
